event_id,energy,arrival_time,ra,dec,instrument,epoch
bn140206275,0.00012308,56694.2751,315.26,-8.52,Fermi-GBM,fermi_lat_grb_catalog
bn120129312,8.9315e-08,55955.312,26.52,-8.51,Fermi-GBM,fermi_lat_grb_catalog
bn101025146,2.7879e-07,55494.146,240.19,-8.49,Fermi-GBM,fermi_lat_grb_catalog
bn090217206,2.7523e-05,54879.206,204.9,-8.4,Fermi-GBM,fermi_lat_grb_catalog
bn150127398,1.1347e-05,57049.3977,285.72,-8.37,Fermi-GBM,fermi_lat_grb_catalog
bn160104918,2.7282e-06,57391.9177,280.43,-8.34,Fermi-GBM,fermi_lat_grb_catalog
bn100401297,1.901e-06,55287.2969,290.8,-8.3,Fermi-GBM,fermi_lat_grb_catalog
bn180511364,1.5261e-07,58249.3636,250.42,-8.18,Fermi-GBM,fermi_lat_grb_catalog
bn130213905,9.8741e-07,56336.9055,99.09,-8.1,Fermi-GBM,fermi_lat_grb_catalog
bn200402824,2.679e-06,58941.8239,226.44,-8.1,Fermi-GBM,fermi_lat_grb_catalog
bn190822705,2.131e-07,58717.7052,132.27,-8.08,Fermi-GBM,fermi_lat_grb_catalog
bn220222098,5.0682e-06,59632.0981,27.06,-8.04,Fermi-GBM,fermi_lat_grb_catalog
bn210512789,1.9063e-07,59346.7889,137.93,14.16,Fermi-GBM,fermi_lat_grb_catalog
bn100516369,1.8798e-07,55332.3685,274.41,-8.2,Fermi-GBM,fermi_lat_grb_catalog
bn191130507,4.2318e-06,58817.5067,348.6,-7.74,Fermi-GBM,fermi_lat_grb_catalog
bn260114486,4.6507e-06,61054.4864,74.5983,-8.0143,Fermi-GBM,fermi_lat_grb_catalog
bn190429743,1.1269e-06,58602.7429,200.05,-8.0,Fermi-GBM,fermi_lat_grb_catalog
bn190407788,3.1166e-06,58580.788,202.74,-7.95,Fermi-GBM,fermi_lat_grb_catalog
bn250702581,9.2747e-06,60858.5806,284.69,-7.8741,Fermi-GBM,fermi_lat_grb_catalog
bn250702548,1.6943e-06,60858.5479,284.69,-7.8741,Fermi-GBM,fermi_lat_grb_catalog
bn250702682,2.2277e-05,60858.6816,284.69,-7.8741,Fermi-GBM,fermi_lat_grb_catalog
bn161013948,1.1549e-06,57674.9477,109.31,-7.86,Fermi-GBM,fermi_lat_grb_catalog
bn251014865,2.5607e-06,60962.8653,133.36,14.24,Fermi-GBM,fermi_lat_grb_catalog
bn110717180,2.512e-07,55759.1804,308.47,-7.85,Fermi-GBM,fermi_lat_grb_catalog
bn141205763,6.4061e-06,56996.7628,298.77,-7.82,Fermi-GBM,fermi_lat_grb_catalog
bn230511548,0.00014127,60075.5476,222.94,-7.67,Fermi-GBM,fermi_lat_grb_catalog
bn240916058,1.2788e-05,60569.0576,235.914,-7.765,Fermi-GBM,fermi_lat_grb_catalog
bn130802730,3.2575e-07,56506.7305,80.28,-7.62,Fermi-GBM,fermi_lat_grb_catalog
bn251125041,4.3386e-07,61004.0414,161.92,-7.62,Fermi-GBM,fermi_lat_grb_catalog
bn190512611,2.089e-06,58615.6111,82.44,-7.574,Fermi-GBM,fermi_lat_grb_catalog
bn100621529,1.3749e-07,55368.5294,160.86,14.72,Fermi-GBM,fermi_lat_grb_catalog
bn190319375,9.8107e-06,58561.3754,282.93,-7.53,Fermi-GBM,fermi_lat_grb_catalog
bn111113410,3.1028e-06,55878.4099,4.32,-7.52,Fermi-GBM,fermi_lat_grb_catalog
bn200416295,1.6631e-06,58955.2953,335.699,-7.5182,Fermi-GBM,fermi_lat_grb_catalog
bn250316375,3.8461e-06,60750.375,219.63,14.886,Fermi-GBM,fermi_lat_grb_catalog
bn160804968,2.808e-07,57604.9678,93.26,-7.66,Fermi-GBM,fermi_lat_grb_catalog
bn210507778,7.7674e-07,59341.7782,285.86,-7.49,Fermi-GBM,fermi_lat_grb_catalog
bn110618760,9.7807e-06,55730.7599,147.05,-7.48,Fermi-GBM,fermi_lat_grb_catalog
bn101031625,2.2171e-07,55500.6247,184.12,-7.47,Fermi-GBM,fermi_lat_grb_catalog
bn120223933,3.8791e-06,55980.9332,219.61,-7.46,Fermi-GBM,fermi_lat_grb_catalog
bn170705244,8.4654e-07,57939.2436,237.61,-7.43,Fermi-GBM,fermi_lat_grb_catalog
bn120604220,1.2347e-06,56082.2198,163.87,-7.4,Fermi-GBM,fermi_lat_grb_catalog
bn130908677,2.9241e-06,56543.6767,219.16,-7.2,Fermi-GBM,fermi_lat_grb_catalog
bn120118709,2.6631e-06,55944.7086,124.866,-7.182,Fermi-GBM,fermi_lat_grb_catalog
bn090326633,1.6953e-06,54916.6325,259.7,-7.4,Fermi-GBM,fermi_lat_grb_catalog
bn170611937,2.2116e-06,57915.9372,173.58,-7.37,Fermi-GBM,fermi_lat_grb_catalog
bn200703341,6.3167e-07,59033.3414,245.91,-7.37,Fermi-GBM,fermi_lat_grb_catalog
bn090929190,8.1798e-06,55103.1896,51.7,-7.34,Fermi-GBM,fermi_lat_grb_catalog
bn230806168,1.313e-07,60162.1684,63.12,-7.33,Fermi-GBM,fermi_lat_grb_catalog
bn120411925,1.4643e-06,56028.9253,38.07,-7.24,Fermi-GBM,fermi_lat_grb_catalog
bn250527713,1.6199e-06,60822.7126,30.54,15.03,Fermi-GBM,fermi_lat_grb_catalog
bn211201863,5.3995e-06,59549.8631,339.41,-7.22,Fermi-GBM,fermi_lat_grb_catalog
bn191225735,8.3971e-06,58842.7346,145.8,-7.18,Fermi-GBM,fermi_lat_grb_catalog
bn251222712,1.2055e-05,61031.7124,77.1949,-7.2136,Fermi-GBM,fermi_lat_grb_catalog
bn080912360,2.134e-06,54721.3604,25.8,-7.2,Fermi-GBM,fermi_lat_grb_catalog
bn200211310,3.9243e-05,58890.3101,345.2,-7.15,Fermi-GBM,fermi_lat_grb_catalog
bn130924255,3.7282e-06,56559.2547,28.77,-7.14,Fermi-GBM,fermi_lat_grb_catalog
bn160310016,5.2488e-06,57457.016,98.78,-7.11,Fermi-GBM,fermi_lat_grb_catalog
bn101104810,8.9338e-07,55504.8099,161.02,-7.08,Fermi-GBM,fermi_lat_grb_catalog
bn150613995,6.3756e-06,57186.9949,228.54,-7.07,Fermi-GBM,fermi_lat_grb_catalog
bn210101861,3.9104e-06,59215.8607,10.3,-6.91,Fermi-GBM,fermi_lat_grb_catalog
bn080818579,3.8035e-06,54696.5795,60.4,-6.9,Fermi-GBM,fermi_lat_grb_catalog
bn170409112,0.00029474,57852.1125,347.58,-7.07,Fermi-GBM,fermi_lat_grb_catalog
bn250926015,3.6994e-06,60944.0149,82.98,-7.02,Fermi-GBM,fermi_lat_grb_catalog
bn180728882,1.3086e-06,58327.8819,222.078,15.942,Fermi-GBM,fermi_lat_grb_catalog
bn111017657,2.071e-05,55851.6565,8.1,-7.01,Fermi-GBM,fermi_lat_grb_catalog
bn211024065,9.2381e-08,59511.0654,28.053,-6.973,Fermi-GBM,fermi_lat_grb_catalog
bn100330856,6.1958e-07,55285.8561,326.38,-6.97,Fermi-GBM,fermi_lat_grb_catalog
bn230301687,1.8447e-07,60004.6866,66.57,-6.96,Fermi-GBM,fermi_lat_grb_catalog
bn140404900,4.5474e-06,56751.9002,101.81,-6.95,Fermi-GBM,fermi_lat_grb_catalog
bn250628802,1.045e-06,60854.8023,169.86,-6.94,Fermi-GBM,fermi_lat_grb_catalog
bn181206970,3.6037e-06,58458.9698,243.0,-6.94,Fermi-GBM,fermi_lat_grb_catalog
bn200506208,4.1665e-07,58975.2082,82.23,-6.74,Fermi-GBM,fermi_lat_grb_catalog
bn140825980,9.949e-07,56894.9798,264.49,-6.92,Fermi-GBM,fermi_lat_grb_catalog
bn210821320,4.395e-06,59447.3198,49.34,-6.87,Fermi-GBM,fermi_lat_grb_catalog
bn080816989,3.3023e-06,54694.9888,289.5,-6.8,Fermi-GBM,fermi_lat_grb_catalog
bn180914522,8.1869e-05,58375.5221,53.107,-6.687,Fermi-GBM,fermi_lat_grb_catalog
bn090718720,3.3151e-06,55030.7199,243.76,-6.68,Fermi-GBM,fermi_lat_grb_catalog
bn110528624,4.5954e-06,55709.6241,44.79,-6.87,Fermi-GBM,fermi_lat_grb_catalog
bn190212482,1.3827e-06,58526.4816,30.6,-6.54,Fermi-GBM,fermi_lat_grb_catalog
bn230618227,2.3685e-05,60113.2265,257.51,-6.67,Fermi-GBM,fermi_lat_grb_catalog
bn160726065,1.012e-06,57595.0654,98.821,-6.644,Fermi-GBM,fermi_lat_grb_catalog
bn150705588,2.0708e-07,57208.5883,66.54,-6.62,Fermi-GBM,fermi_lat_grb_catalog
bn200402688,2.2306e-06,58941.6878,190.09,-6.6,Fermi-GBM,fermi_lat_grb_catalog
bn230305570,3.3433e-06,60008.5698,40.25,-6.58,Fermi-GBM,fermi_lat_grb_catalog
bn100707032,8.772e-05,55384.0324,351.07,-6.57,Fermi-GBM,fermi_lat_grb_catalog
bn251023248,2.6826e-06,60971.2484,39.87,-6.53,Fermi-GBM,fermi_lat_grb_catalog
bn181002617,6.8697e-07,58393.6165,270.41,-6.49,Fermi-GBM,fermi_lat_grb_catalog
bn250626926,1.2475e-07,60852.9263,35.53,-6.56,Fermi-GBM,fermi_lat_grb_catalog
bn240624251,5.4832e-07,60485.2508,102.444,-6.543,Fermi-GBM,fermi_lat_grb_catalog
bn201226553,2.0754e-06,59209.5531,173.08,-5.97,Fermi-GBM,fermi_lat_grb_catalog
bn210605622,8.169e-06,59370.6222,15.7454,-6.429,Fermi-GBM,fermi_lat_grb_catalog
bn170516808,3.5736e-07,57889.8084,12.26,-6.41,Fermi-GBM,fermi_lat_grb_catalog
bn240215648,2.625e-06,60355.6479,132.237,-6.4058,Fermi-GBM,fermi_lat_grb_catalog
bn251002844,5.1502e-06,60950.8436,13.9059,-5.544,Fermi-GBM,fermi_lat_grb_catalog
bn080906212,5.8696e-06,54715.2119,182.8,-6.4,Fermi-GBM,fermi_lat_grb_catalog
bn240624805,3.7705e-06,60485.8054,238.46,-6.39,Fermi-GBM,fermi_lat_grb_catalog
bn090625234,1.3521e-06,55007.234,20.29,-6.43,Fermi-GBM,fermi_lat_grb_catalog
bn210722871,4.3665e-06,59417.8713,27.028,-6.345,Fermi-GBM,fermi_lat_grb_catalog
bn131214705,7.2171e-05,56640.7055,183.94,-6.34,Fermi-GBM,fermi_lat_grb_catalog
bn140327065,8.7854e-07,56743.0647,283.12,-6.15,Fermi-GBM,fermi_lat_grb_catalog
bn151026169,1.7974e-06,57321.1688,228.04,-6.13,Fermi-GBM,fermi_lat_grb_catalog
bn190714573,1.1986e-05,58678.5727,71.16,-6.1,Fermi-GBM,fermi_lat_grb_catalog
bn190930400,1.5058e-05,58756.4001,238.22,-6.08,Fermi-GBM,fermi_lat_grb_catalog
bn110921444,5.8971e-06,55825.4436,6.09,-5.83,Fermi-GBM,fermi_lat_grb_catalog
bn181126729,5.5055e-07,58448.729,53.92,-5.82,Fermi-GBM,fermi_lat_grb_catalog
bn250623674,9.1754e-07,60849.6744,233.38,-6.0,Fermi-GBM,fermi_lat_grb_catalog
bn251006837,1.9238e-05,60954.8369,40.505,-5.989,Fermi-GBM,fermi_lat_grb_catalog
bn210627748,8.7033e-06,59392.7482,234.84,-5.97,Fermi-GBM,fermi_lat_grb_catalog
bn240504217,1.9125e-05,60434.2173,65.88,-5.95,Fermi-GBM,fermi_lat_grb_catalog
bn250402964,3.6439e-06,60767.964,213.409,-5.9301,Fermi-GBM,fermi_lat_grb_catalog
bn210309999,2.7439e-07,59282.9986,143.31,-5.87,Fermi-GBM,fermi_lat_grb_catalog
bn201011629,7.4899e-06,59133.6295,281.05,-5.72,Fermi-GBM,fermi_lat_grb_catalog
bn221027173,7.9666e-06,59879.1733,185.3,-5.7,Fermi-GBM,fermi_lat_grb_catalog
bn130504314,4.8136e-06,56416.3139,347.952,-5.739,Fermi-GBM,fermi_lat_grb_catalog
bn131127480,4.2417e-06,56623.4799,49.4,-5.67,Fermi-GBM,fermi_lat_grb_catalog
bn111008992,3.0342e-06,55842.9924,220.75,-5.67,Fermi-GBM,fermi_lat_grb_catalog
bn170926528,3.0375e-06,58022.5276,146.53,-5.57,Fermi-GBM,fermi_lat_grb_catalog
bn231122531,6.6306e-06,60270.5308,108.45,-5.54,Fermi-GBM,fermi_lat_grb_catalog
bn150303516,6.2496e-07,57084.5159,114.81,-5.54,Fermi-GBM,fermi_lat_grb_catalog
bn081130629,2.6994e-06,54800.6287,13.2,-5.5,Fermi-GBM,fermi_lat_grb_catalog
bn230723488,2.5496e-06,60148.4879,250.379,-5.327,Fermi-GBM,fermi_lat_grb_catalog
bn260217388,1.7784e-06,61088.3876,278.434,-5.3,Fermi-GBM,fermi_lat_grb_catalog
bn170813051,3.6264e-06,57978.0508,201.058,-5.4908,Fermi-GBM,fermi_lat_grb_catalog
bn201109105,9.2207e-07,59162.1049,136.09,-5.13,Fermi-GBM,fermi_lat_grb_catalog
bn150922234,9.5696e-07,57287.2344,294.381,-5.486,Fermi-GBM,fermi_lat_grb_catalog
bn201231550,7.0485e-06,59214.5505,241.27,-5.48,Fermi-GBM,fermi_lat_grb_catalog
bn180906988,5.5168e-07,58367.9879,318.44,-5.47,Fermi-GBM,fermi_lat_grb_catalog
bn250522918,3.9891e-07,60817.9181,37.29,-5.44,Fermi-GBM,fermi_lat_grb_catalog
bn180227211,1.3592e-07,58176.2113,98.61,-5.44,Fermi-GBM,fermi_lat_grb_catalog
bn240331997,5.3137e-06,60400.9968,30.0667,-5.4,Fermi-GBM,fermi_lat_grb_catalog
bn170520202,4.0795e-07,57893.2022,244.54,-5.29,Fermi-GBM,fermi_lat_grb_catalog
bn131030791,3.5072e-06,56595.7915,186.29,-5.34,Fermi-GBM,fermi_lat_grb_catalog
bn221209877,1.4853e-06,59922.8774,142.15,-5.22,Fermi-GBM,fermi_lat_grb_catalog
bn230215612,1.1209e-06,59990.612,352.97,-5.14,Fermi-GBM,fermi_lat_grb_catalog
bn230112342,1.7881e-07,59956.342,75.12,-5.12,Fermi-GBM,fermi_lat_grb_catalog
bn221022815,5.1039e-07,59874.815,118.342,-5.117,Fermi-GBM,fermi_lat_grb_catalog
bn181125092,5.7191e-07,58447.0917,208.6,-5.25,Fermi-GBM,fermi_lat_grb_catalog
bn130628531,8.8681e-06,56471.5306,6.29,-5.07,Fermi-GBM,fermi_lat_grb_catalog
bn250902782,9.5286e-06,60920.7816,82.29,-4.96,Fermi-GBM,fermi_lat_grb_catalog
bn240318119,2.0785e-06,60387.1188,275.07,-4.95,Fermi-GBM,fermi_lat_grb_catalog
bn240625314,8.1133e-07,60486.3144,118.74,-4.94,Fermi-GBM,fermi_lat_grb_catalog
bn150213001,2.8758e-05,57066.0013,95.29,-4.85,Fermi-GBM,fermi_lat_grb_catalog
bn190319353,7.6259e-06,58561.353,192.6,-4.81,Fermi-GBM,fermi_lat_grb_catalog
bn211002338,2.4343e-06,59489.3379,70.21,-4.78,Fermi-GBM,fermi_lat_grb_catalog
bn200811632,1.411e-05,59072.6324,120.19,-4.8,Fermi-GBM,fermi_lat_grb_catalog
bn190613449,4.5143e-06,58647.4493,305.422,-4.664,Fermi-GBM,fermi_lat_grb_catalog
bn200916812,3.1367e-06,59108.8116,41.45,-4.66,Fermi-GBM,fermi_lat_grb_catalog
bn100511035,2.9972e-05,55327.0347,109.29,-4.65,Fermi-GBM,fermi_lat_grb_catalog
bn101016243,2.4445e-06,55485.2432,133.04,-4.62,Fermi-GBM,fermi_lat_grb_catalog
bn240814164,3.7554e-06,60536.164,48.4,-4.6,Fermi-GBM,fermi_lat_grb_catalog
bn200506020,5.2346e-06,58975.0199,271.72,-4.44,Fermi-GBM,fermi_lat_grb_catalog
bn080825593,3.4194e-05,54703.5929,234.0,-4.7,Fermi-GBM,fermi_lat_grb_catalog
bn131011741,8.8767e-06,56576.7414,32.5255,-4.4117,Fermi-GBM,fermi_lat_grb_catalog
bn131229277,2.6418e-05,56655.2774,85.2327,-4.3962,Fermi-GBM,fermi_lat_grb_catalog
bn100420008,4.5503e-06,55306.0084,123.46,-4.39,Fermi-GBM,fermi_lat_grb_catalog
bn121023322,7.7268e-07,56223.3224,313.86,-4.38,Fermi-GBM,fermi_lat_grb_catalog
bn180623849,2.0269e-05,58292.849,199.4,-4.26,Fermi-GBM,fermi_lat_grb_catalog
bn170423719,2.4096e-05,57866.7188,344.34,-4.26,Fermi-GBM,fermi_lat_grb_catalog
bn170616047,8.4181e-07,57920.047,132.21,-3.89,Fermi-GBM,fermi_lat_grb_catalog
bn190323548,3.9163e-07,58565.548,15.33,-3.88,Fermi-GBM,fermi_lat_grb_catalog
bn200327873,1.2625e-06,58935.8728,236.54,-4.217,Fermi-GBM,fermi_lat_grb_catalog
bn201116035,1.9741e-05,59169.0346,149.48,-4.2,Fermi-GBM,fermi_lat_grb_catalog
bn220729429,1.788e-07,59789.4288,316.69,-4.17,Fermi-GBM,fermi_lat_grb_catalog
bn140526449,6.786e-06,56803.4494,131.23,-4.15,Fermi-GBM,fermi_lat_grb_catalog
bn130518551,3.728e-06,56430.5508,289.72,-4.15,Fermi-GBM,fermi_lat_grb_catalog
bn141112828,2.1037e-06,56973.8278,78.31,-4.0,Fermi-GBM,fermi_lat_grb_catalog
bn100829374,7.2899e-06,55437.3744,115.45,-3.99,Fermi-GBM,fermi_lat_grb_catalog
bn200604833,8.9136e-07,59004.8334,179.46,-3.87,Fermi-GBM,fermi_lat_grb_catalog
bn211210937,1.2716e-06,59558.9374,308.39,-3.98,Fermi-GBM,fermi_lat_grb_catalog
bn260312407,6.0869e-06,61111.4075,25.94,-3.89,Fermi-GBM,fermi_lat_grb_catalog
bn150507026,1.5185e-05,57149.026,19.13,-3.8,Fermi-GBM,fermi_lat_grb_catalog
bn140723067,1.4857e-05,56861.067,210.63,-3.73,Fermi-GBM,fermi_lat_grb_catalog
bn090616157,4.1255e-07,54998.1567,103.07,-3.71,Fermi-GBM,fermi_lat_grb_catalog
bn110613631,3.256e-06,55725.6311,336.86,-3.47,Fermi-GBM,fermi_lat_grb_catalog
bn170302719,4.7917e-06,57814.7193,198.47,-3.7,Fermi-GBM,fermi_lat_grb_catalog
bn181212693,2.027e-05,58464.6929,298.39,-3.7,Fermi-GBM,fermi_lat_grb_catalog
bn201105215,1.1475e-06,59158.215,234.73,-3.68,Fermi-GBM,fermi_lat_grb_catalog
bn211018936,0.00015335,59505.9363,19.68,-3.6,Fermi-GBM,fermi_lat_grb_catalog
bn170228794,2.0497e-05,57812.7938,239.55,-3.59,Fermi-GBM,fermi_lat_grb_catalog
bn120204054,9.6e-05,55961.0536,292.58,-3.57,Fermi-GBM,fermi_lat_grb_catalog
bn121031949,1.454e-05,56231.9495,170.771,-3.511,Fermi-GBM,fermi_lat_grb_catalog
bn100427356,2.2802e-06,55313.3557,89.17,-3.46,Fermi-GBM,fermi_lat_grb_catalog
bn260112865,1.295e-06,61052.8652,238.62,-3.5,Fermi-GBM,fermi_lat_grb_catalog
bn230404958,5.4344e-06,60038.9584,139.78,-3.45,Fermi-GBM,fermi_lat_grb_catalog
bn150506972,3.1253e-07,57148.9717,29.25,-3.37,Fermi-GBM,fermi_lat_grb_catalog
bn210719164,1.7769e-06,59414.1637,202.28,-3.34,Fermi-GBM,fermi_lat_grb_catalog
bn090713020,9.4766e-06,55025.0205,284.8,-3.33,Fermi-GBM,fermi_lat_grb_catalog
bn250101968,2.5135e-06,60676.9682,70.93,-3.24,Fermi-GBM,fermi_lat_grb_catalog
bn240305928,4.8708e-07,60374.9282,261.1,-3.24,Fermi-GBM,fermi_lat_grb_catalog
bn220508939,2.5739e-06,59707.9395,344.38,-3.24,Fermi-GBM,fermi_lat_grb_catalog
bn180917477,6.3877e-07,58378.4769,160.46,-3.46,Fermi-GBM,fermi_lat_grb_catalog
bn131004904,5.0994e-07,56569.9035,296.115,-2.96,Fermi-GBM,fermi_lat_grb_catalog
bn150127589,5.7789e-05,57049.5892,142.41,-3.14,Fermi-GBM,fermi_lat_grb_catalog
bn110605780,4.3852e-07,55717.7797,242.09,-3.14,Fermi-GBM,fermi_lat_grb_catalog
bn221202904,1.589e-05,59915.9041,346.39,-3.14,Fermi-GBM,fermi_lat_grb_catalog
bn121008424,3.9179e-07,56208.4242,340.97,-3.1,Fermi-GBM,fermi_lat_grb_catalog
bn221115018,1.2801e-05,59898.0177,37.72,-3.09,Fermi-GBM,fermi_lat_grb_catalog
bn080913735,3.5447e-06,54722.7351,45.1,-3.0,Fermi-GBM,fermi_lat_grb_catalog
bn150911315,2.8023e-06,57276.3145,355.28,-2.9,Fermi-GBM,fermi_lat_grb_catalog
bn241209458,1.0964e-05,60653.4581,190.113,-2.8901,Fermi-GBM,fermi_lat_grb_catalog
bn251011925,2.573e-06,60959.9245,164.68,-2.89,Fermi-GBM,fermi_lat_grb_catalog
bn110730660,7.9689e-06,55772.6602,335.1,-2.89,Fermi-GBM,fermi_lat_grb_catalog
bn160226913,4.974e-06,57444.9127,92.3,-2.87,Fermi-GBM,fermi_lat_grb_catalog
bn200903902,5.3829e-07,59095.9021,9.75,-2.86,Fermi-GBM,fermi_lat_grb_catalog
bn080824909,2.7329e-06,54702.909,122.4,-2.8,Fermi-GBM,fermi_lat_grb_catalog
bn180720598,0.00029853,58319.5984,0.5279,-2.917,Fermi-GBM,fermi_lat_grb_catalog
bn120604343,1.5097e-06,56082.3428,113.58,-2.79,Fermi-GBM,fermi_lat_grb_catalog
bn090815300,1.4272e-06,55058.3001,41.03,-2.73,Fermi-GBM,fermi_lat_grb_catalog
bn100122616,1.2003e-05,55218.6164,79.2,-2.71,Fermi-GBM,fermi_lat_grb_catalog
bn211102587,1.0345e-05,59520.5872,300.89,-2.62,Fermi-GBM,fermi_lat_grb_catalog
bn181125371,3.4955e-07,58447.3713,268.413,-2.613,Fermi-GBM,fermi_lat_grb_catalog
bn180130049,1.3925e-05,58148.0492,273.3,-2.26,Fermi-GBM,fermi_lat_grb_catalog
bn100701490,2.6028e-05,55378.4899,43.109,-2.224,Fermi-GBM,fermi_lat_grb_catalog
bn130527627,1.0903e-05,56439.6266,175.79,-2.52,Fermi-GBM,fermi_lat_grb_catalog
bn130803419,2.8228e-06,56507.4187,220.255,-2.493,Fermi-GBM,fermi_lat_grb_catalog
bn131117766,1.4376e-05,56613.7663,213.27,-2.47,Fermi-GBM,fermi_lat_grb_catalog
bn220619207,1.8731e-05,59749.2072,42.63,-2.32,Fermi-GBM,fermi_lat_grb_catalog
bn130905377,4.4426e-06,56540.3765,275.89,-2.31,Fermi-GBM,fermi_lat_grb_catalog
bn211212394,2.9902e-06,59560.3945,144.43,-2.26,Fermi-GBM,fermi_lat_grb_catalog
bn201001416,1.1822e-06,59123.416,110.081,-2.211,Fermi-GBM,fermi_lat_grb_catalog
bn141003788,1.3441e-06,56933.7885,137.64,-2.21,Fermi-GBM,fermi_lat_grb_catalog
bn241114960,4.2503e-07,60628.9597,3.11,-2.19,Fermi-GBM,fermi_lat_grb_catalog
bn130815660,1.1752e-05,56519.6603,112.37,-2.15,Fermi-GBM,fermi_lat_grb_catalog
bn200626105,3.7779e-07,59026.1052,87.35,16.13,Fermi-GBM,fermi_lat_grb_catalog
bn120618919,3.6287e-06,56096.9191,213.57,-2.11,Fermi-GBM,fermi_lat_grb_catalog
bn081122614,1.3901e-07,54792.6135,151.4,-2.1,Fermi-GBM,fermi_lat_grb_catalog
bn121005030,3.7314e-06,56205.0298,195.17,-2.09,Fermi-GBM,fermi_lat_grb_catalog
bn171126216,4.6705e-06,58083.2156,348.43,-2.09,Fermi-GBM,fermi_lat_grb_catalog
bn200922718,4.4763e-07,59114.718,182.02,-1.96,Fermi-GBM,fermi_lat_grb_catalog
bn170830135,8.2779e-06,57995.1347,267.244,-2.0,Fermi-GBM,fermi_lat_grb_catalog
bn090202347,4.9459e-06,54864.3469,274.3,-2.0,Fermi-GBM,fermi_lat_grb_catalog
bn241024647,2.3804e-07,60607.6467,162.8,-1.98,Fermi-GBM,fermi_lat_grb_catalog
bn201016019,9.2778e-05,59138.0193,174.3,-1.96,Fermi-GBM,fermi_lat_grb_catalog
bn201021111,5.7891e-06,59143.1111,174.42,-1.96,Fermi-GBM,fermi_lat_grb_catalog
bn091202072,1.6733e-06,55167.0723,257.5,-1.9,Fermi-GBM,fermi_lat_grb_catalog
bn160503567,2.1269e-06,57511.567,0.54,-1.93,Fermi-GBM,fermi_lat_grb_catalog
bn170214649,0.00017692,57798.6489,256.33,-1.88,Fermi-GBM,fermi_lat_grb_catalog
bn140724533,1.2694e-07,56862.5332,314.73,-1.85,Fermi-GBM,fermi_lat_grb_catalog
bn130214137,1.5855e-06,56337.1369,325.02,-1.83,Fermi-GBM,fermi_lat_grb_catalog
bn100612726,1.3631e-05,55359.7265,352.0,-1.83,Fermi-GBM,fermi_lat_grb_catalog
bn171025416,1.4936e-06,58051.416,98.0,-1.77,Fermi-GBM,fermi_lat_grb_catalog
bn111024896,3.7975e-07,55858.8959,91.23,-1.75,Fermi-GBM,fermi_lat_grb_catalog
bn100117879,4.2261e-07,55213.8794,11.26,-1.594,Fermi-GBM,fermi_lat_grb_catalog
bn180927993,1.0891e-06,58388.9926,236.05,-1.72,Fermi-GBM,fermi_lat_grb_catalog
bn141020439,8.4713e-08,56950.4386,265.49,-1.68,Fermi-GBM,fermi_lat_grb_catalog
bn131231198,0.00015194,56657.1981,10.59,-1.65,Fermi-GBM,fermi_lat_grb_catalog
bn150520893,9.389e-07,57162.8928,128.53,-1.63,Fermi-GBM,fermi_lat_grb_catalog
bn100810049,3.9374e-07,55418.049,124.77,-1.61,Fermi-GBM,fermi_lat_grb_catalog
bn210518033,9.0726e-07,59352.0326,4.69,-1.6,Fermi-GBM,fermi_lat_grb_catalog
bn251013336,2.8627e-06,60961.3362,19.93,-1.59,Fermi-GBM,fermi_lat_grb_catalog
bn131031482,4.3829e-06,56596.4816,29.61,-1.58,Fermi-GBM,fermi_lat_grb_catalog
bn230124638,2.8157e-06,59968.638,67.17,-1.45,Fermi-GBM,fermi_lat_grb_catalog
bn170901007,7.8226e-07,57997.007,23.97,-1.6,Fermi-GBM,fermi_lat_grb_catalog
bn110923481,1.245e-07,55827.4811,181.37,-1.6,Fermi-GBM,fermi_lat_grb_catalog
bn150220598,2.4133e-05,57073.5983,135.496,-1.597,Fermi-GBM,fermi_lat_grb_catalog
bn230709706,8.29e-06,60134.7057,90.05,-1.31,Fermi-GBM,fermi_lat_grb_catalog
bn170101116,1.305e-05,57754.1162,70.64,-1.58,Fermi-GBM,fermi_lat_grb_catalog
bn130305526,1.5196e-06,56356.5262,73.32,-1.56,Fermi-GBM,fermi_lat_grb_catalog
bn170212034,1.2031e-06,57796.034,155.1,-1.48,Fermi-GBM,fermi_lat_grb_catalog
bn180511606,1.3554e-06,58249.6058,261.95,-1.23,Fermi-GBM,fermi_lat_grb_catalog
bn120218276,1.1394e-05,55975.2757,101.85,-1.37,Fermi-GBM,fermi_lat_grb_catalog
bn131029990,4.4858e-06,56594.9902,110.28,-1.37,Fermi-GBM,fermi_lat_grb_catalog
bn140818781,8.4905e-07,56887.7807,271.148,-1.361,Fermi-GBM,fermi_lat_grb_catalog
bn120121251,1.1544e-05,55947.2505,208.9,-1.34,Fermi-GBM,fermi_lat_grb_catalog
bn190630257,4.6949e-07,58664.2569,306.98,-1.33,Fermi-GBM,fermi_lat_grb_catalog
bn210626345,3.8335e-06,59391.3446,221.524,-1.1562,Fermi-GBM,fermi_lat_grb_catalog
bn190708365,1.6204e-06,58672.3647,209.85,-1.3,Fermi-GBM,fermi_lat_grb_catalog
bn180814505,1.7174e-06,58344.5048,278.36,-1.26,Fermi-GBM,fermi_lat_grb_catalog
